release_id,position,track_title,duration,type,track_producer,track_remixer
202660,7,I Learned From The Best (Jr. Vasquez U.K. Radio Mix),5:02,track,,Junior Vasquez
202660,8,I Learned From The Best (Original Version),4:20,track,,
198093,A,"Same Script, Different Cast (Jonathan Peters Vocal Club Mix)",9:35,track,"Anthony ""Shep"" Crawford",Jonathan Peters; Tony Coluccio
198093,B1,"Same Script, Different Cast (Joe Smooth Slang Club Mix)",5:49,track,"Anthony ""Shep"" Crawford",Joe Smooth
198093,B2,"Same Script, Different Cast (Mel Hammond Beautiful Slang Dub)",6:41,track,"Anthony ""Shep"" Crawford",Mel Hammond
198093,C,"Same Script, Different Cast (Friburn & Urik Uncover Your Ears Mix)",10:49,track,"Anthony ""Shep"" Crawford",Friburn & Urik
198093,D,"Same Script, Different Cast (Jonathan Peters Goes There Dub)",11:07,track,"Anthony ""Shep"" Crawford",Jonathan Peters; Tony Coluccio
6262595,1,I Do!! (Radio Mix),3:35,track,,
6262595,2,I Do!! (Instrumental),3:34,track,,
1786606,1,The Best,5:39,track,,
1786606,2,The Bitch Is Back,3:46,track,,
1786606,3,Proud Mary,6:02,track,,
1786606,4,If I Could Turn Back Time,4:13,track,,
1786606,5,How Do I Live,4:20,track,,
1786606,6,I'm Still Standing,3:13,track,,
1786606,7,Have You Ever? / Almost Doesn't Count,4:45,track,,
1786606,8,(Everything I Do) I Do It For You,4:23,track,,
1786606,9,This Kiss,3:23,track,,
1786606,10,Ain't No Way,5:53,track,,
1786606,11,I Will Always Love You,6:48,track,,
1786606,12,I'm Every Woman,5:03,track,,
1786606,13,I'm Every Woman (Reprise),2:00,track,,
1424041,A,How Will I Know (Junior Vasquez Club Mix),7:35,track,Narada Michael Walden,Junior Vasquez
1424041,B,Greatest Love Of All (Club 69 Mix),11:51,track,Michael Masser,Peter Rauhofer; Club 69
1424041,C,I'm Every Woman (Clivilles & Cole 1992 Classic Club Mix),10:14,track,Narada Michael Walden,Clivillés & Cole; David Cole; Robert Clivillés
1424041,D,Greatest Love Of All (Junior Vasquez Club Mix),12:26,track,Michael Masser,Junior Vasquez
1424041,E,Love Will Save The Day (Jellybean & David Morales 1987 Classic Underground Mix),7:30,track,,"David Morales; John ""Jellybean"" Benitez"
1424041,F,I Will Always Love You (Hex Hector Club Mix),9:50,track,David Foster,Hex Hector
1424041,G,So Emotional (David Morales Emotional Club Mix),11:18,track,,David Morales
1424041,H,I'm Your Baby Tonight (Dronez Club Mix),8:34,track,Babyface; L.A. Reid,The Dronez
760583,1,Wasting My Time,3:45,track,,
760583,2,Hit 'Em Up Style (Oops!),4:10,track,Dallas Awesome,
760583,3,Till I'm Gone,4:21,track,,
760583,4,U Must B Crazy,4:07,track,,
760583,5,The One,3:31,track,Jason Rome,
760583,6,I'll Find A Way,5:15,track,"James ""Big Jim"" Wright",
760583,7,Swingin',3:58,track,Dallas Awesome,
760583,8,"10,000 Times",4:25,track,Olliewood & Scrilla,
760583,9,When I Needed You,3:49,track,,
760583,10,All You Had To Say,4:22,track,,
760583,11,I Can't Believe,3:37,track,,
760583,12,So Blu,4:14,track,Don Vito (2),
760583,13,Blu Is A Mood,5:23,track,"James ""Big Jim"" Wright; James ""Big Jim"" Wright",
56873,1,We Come 1,3:39,track,Rollo; Sister Bliss,
56873,2,Thank You (Deep Dish Vocal Mix),3:56,track,Dido,Rollo; Dubfire & Sharam
56873,3,South Side,3:28,track,Moby,
56873,4,Look At Us (Beam & Yanou Mix),3:21,track,Carlo Marchino,Beam & Yanou
56873,5,He Loves U Not (HQ² Mix),3:39,track,Hex Hector & Mac Quayle,
56873,6,You Make Me Sick (HQ² Smooth Vibe Vocal Mix),3:29,track,Anthony President; Babyface; Brainz Dimilo; Hex Hector & Mac Quayle,
56873,7,Get Over Yourself (Al B. Rich X-Tended Mix),3:44,track,Matthew Gerrard; Albert Castillo; Riddler (7),
56873,8,I'll Fly With You (L'Amour Toujours),4:15,track,Gigi D'Agostino,
56873,9,Silence (Airscape Mix),3:45,track,,Johan Gielen; Sven Maes
56873,10,Touch Me,3:16,track,Rui Da Silva,
56873,11,Sandstorm (Original Mix),3:38,track,JS16,
56873,12,Stranger In My House (HQ² Mix),4:14,track,"Anthony ""Shep"" Crawford",Hex Hector; Mac Quayle
56873,13,Electric Avenue (Ringbang Mix By Peter Black),2:53,track,,Peter Black (2)
56873,14,Take It To Da House,3:32,track,"Ted ""Touche"" Lucas; Righteous Funk Boogie",
56873,15,All I Do (Is Think About You),2:34,track,"Brian Tappert; John ""Julius"" Knight; Marc Pomeroy",
56873,16,Groovejet (If This Ain't Love),3:58,track,Boris Dlugosch; Spiller; Spiller,
56873,17,Maybe (Dynamic NYC Mix),3:14,track,Toni Braxton; Keith Crouch; Beppe Savoni; Eddie Cumana,
56873,18,Shake Up The Party (Pound Boys Fiesta Mix),3:16,track,Christopher Jennings; Eric Johnson,Craig C.; DJ Dealer
56873,19,My Heart Goes Boom La Di Da Da,3:40,track,The Dreyer Bros.,
1489730,1,One Of Those Days,4:10,track,,
1489730,2,Tell Me No,3:44,track,,
1489730,3,Things You Say,4:13,track,,
1489730,4,My Love,3:28,track,,
1489730,5,Love That Man,3:28,track,,
1489730,6,Try It On My Own,4:39,track,,
1489730,7,Dear John Letter,4:34,track,,
1489730,8,Unashamed,3:38,track,,
1489730,9,You Light Up My Life,3:42,track,,
1489730,10,Whatchulookinat,3:33,track,,
5389268,CD-1,One Of Those Days,4:10,track,"Kevin ""She'kspere"" Briggs",
5389268,CD-2,Tell Me No,3:44,track,Babyface,
5389268,CD-3,Things You Say,4:13,track,CKB; Missy Elliott,
5389268,CD-4,My Love,3:28,track,Gordon Chambers; Teddy Bishop,
5389268,CD-5,Love That Man,3:28,track,Babyface; Rob Fusari,
5389268,CD-6,Try It On My Own,4:39,track,Babyface,
5389268,CD-7,Dear John Letter,4:34,track,"Kevin ""She'kspere"" Briggs",
5389268,CD-8,Unashamed,3:38,track,The Formula (3); Troy Taylor,
5389268,CD-9,You Light Up My Life,3:42,track,Babyface; Rickey Minor,
5389268,CD-10,Whatchulookinat,3:33,track,Bobby Brown; Muhammad 2G,
5389268,DVD-1,Whatchulookinat (Video),4:07,track,,
5389268,DVD-2,Love To Infinity Megamix (Video),5:12,track,,
5389268,DVD-3,Behind The Scenes Of Whatchulookinat (Video),4:47,track,,
2068559,1,Day + Night (Remix) (Full Version),3:13,track,,
2068559,2,Single For The Rest Of My Life (Snippet),1:20,track,,
2068559,3,Stood Up (Snippet),1:23,track,,
2068559,4,No Na Na (Snippet),1:20,track,,
2068559,5,Hater (Snippet),1:30,track,,
229550,A,Whatchulookinat (Thunderpuss Club Mix),7:42,track,,Thunderpuss
229550,B,Whatchulookinat (Full Intention Club Mix),7:00,track,,Full Intention
229550,C,Whatchulookinat  (Thunderpuss Dub),8:43,track,,Thunderpuss
229550,D1,Whatchulookinat (Full Intention Dub),6:51,track,,Full Intention
229550,D2,Whatchulookinat (Full Intention Old School R&B),3:33,track,,Full Intention
1397955,1,Sweet Dreams (Radio Edit 1),3:12,track,,
1397955,2,Sweet Dreams (Club Mix),4:51,track,,
1397955,3,Sweet Dreams (Spike Mix),8:33,track,,Darrin Friedman
1397955,4,Sweet Dreams (Loveland Mix),7:04,track,,Doug Laurent; Loveland
1397955,5,Sweet Dreams (Italian No.1 Mix),5:06,track,,
1397955,6,Sweet Dreams (Oriental Mix),5:19,track,,
1351710,A1,Step By Step (Junior's Arena Anthem Mix),11:50,track,,Junior Vasquez
1351710,A2,Step By Step (Album Version),4:12,track,,
1351710,B1,Step By Step (K-Klassic Remix),10:06,track,,K-Klass
1351710,B2,Step By Step (Soul Solution Bonus Bass Dub),2:40,track,,Soul Solution
1351710,C,Step By Step (Soul Solution Diva Vocal Mix),9:02,track,,Soul Solution
1351710,D1,Step By Step (Junior's Deep Vocal Mix),8:47,track,,Junior Vasquez
1351710,D2,Step By Step (Teddy Riley Remix),4:32,track,,Teddy Riley
1084866,1,Could I Have This Kiss Forever (Metro Mix),,track,,Metro (3)
1084866,2,I'm Your Baby Tonight (Dronez Mix),,track,,The Dronez
1084866,3,I'm Every Woman (Clivillés & Cole Mix),,track,,Clivillés & Cole
1084866,4,Queen Of The Night (CJ Mackintosh Mix),,track,,CJ Mackintosh
5139392,1,Spanish Guitar (Radio Mix),4:28,track,David Foster,
5139392,2,Spanish Guitar (Mousse T.'s Radio Mix),4:05,track,,Mousse T.
5139392,3,Spanish Guitar (HQ2 Radio Edit),4:12,track,,Hex Hector & Mac Quayle
5139392,4,Spanish Guitar (Royal Garden's Flamenco Mix),4:36,track,,Royal Garden
5139392,5,Spanish Guitar (Eiffel 65 Radio Edit),3:33,track,,MTJ Capuano; Eiffel 65; Luciano Zucchet; Massimo Gabutti
1092157,1,Could I Have This Kiss Forever (Metro Mix),3:55,track,Clive Davis; David Foster,Metro; Brian Rawling; Mark Taylor
1092157,2,Could I Have This Kiss Forever (Tin Tin Out Mix),4:02,track,Clive Davis; David Foster,Tin Tin Out
1092157,3,I'm Your Baby Tonight (Dronez Mix),8:34,track,Babyface; L.A. Reid,The Dronez
878484,1,Heartbreak Hotel (Original Radio Mix),3:59,track,,
878484,2,Heartbreak Hotel (Hex Hector Radio Mix),4:20,track,,Hex Hector
878484,3,It's Not Right But It's Okay (Johnny Vicious Momentous Mix),13:03,track,Rodney Jerkins,Johnny Vicious
878484,4,I Wanna Dance With Somebody (Who Loves Me) (Junior's Happy Handbag Mix),9:02,track,Narada Michael Walden,Junior Vasquez
878484,5,Heartbreak Hotel (Hex Hector Club Mix),8:44,track,,Hex Hector
941914,A1,Who's Zoomin' Who (Dance Mix),8:36,track,,
941914,A2,Who's Zoomin' Who (Dub Mix),5:29,track,,
941914,B1,Who's Zoomin' Who (Radio Mix),5:48,track,,
941914,B2,Who's Zoomin' Who (Acapella Mix),5:55,track,,
771971,A1,Rock-A-Lott (Street Mix),9:21,track,,
771971,A2,Rock-A-Lott (Single Version),4:39,track,,
771971,B1,Rock-A-Lott (Street Mix-Radio Edit),5:29,track,,
771971,B2,Rock-A-Lott (Dub Mix),6:37,track,,
771971,B3,Rock-A-Lott (Acappella Mix),7:04,track,,
190727,A1,So Emotional (Extended Remix),7:45,track,,Shep Pettibone
190727,A2,So Emotional (Edited Remix),4:36,track,,Shep Pettibone
190727,B1,So Emotional (Single Version),4:00,track,,
190727,B2,So Emotional (Dub Version),5:10,track,,Shep Pettibone
190727,B3,So Emotional (Bonus Beats),4:24,track,,Shep Pettibone
190727,B4,So Emotional (The Voice),4:10,track,,Shep Pettibone
209315,A1,Prove Your Love (Extended Remix),7:27,track,,
209315,A2,Prove Your Love (Hot Single Mix),3:25,track,,
209315,B1,Prove Your Love (Edited Remix),4:32,track,,
209315,B2,Prove Your Love (Prove Your Dub/Beats),8:30,track,,
586658,A1,It's Gonna Be A Lovely Day (Character R&B Mix),4:41,track,,The Characters
586658,A2,It's Gonna Be A Lovely Day (Things Is Lovely Mix),4:38,track,,The Characters
586658,B1,It's Gonna Be A Lovely Day (Clivilles & Cole Vocal House Remix),8:48,track,,Clivillés & Cole
586658,B2,It's Gonna Be A Lovely Day (Character Bonus Beats),5:10,track,,The Characters
537882,A1,"Never, Never Gonna Give You Up (Hani Num Club Mix)",9:03,track,,Hani
537882,A2,"Never, Never Gonna Give You Up (Mark Picchiotti Dub)",8:18,track,,Mark Picchiotti
537882,B1,"Never, Never Gonna Give You Up (Nikolas & Sibley Club Mix)",8:36,track,,Brendon Sibley; Steven Nikolas
537882,B2,"Never, Never Gonna Give You Up (Frankie's Classic Morning Mix)",8:46,track,,Frankie Knuckles
537882,C1,"Never, Never Gonna Give You Up (Mark Picchiotti Club Mix)",9:55,track,,Mark Picchiotti
537882,C2,"Never, Never Gonna Give You Up (Hani's Vocal Reprise)",1:56,track,,Hani
537882,C3,"Never, Never Gonna Give You Up (Hani's Bonus Beats)",2:03,track,,Hani
537882,D1,"Never, Never Gonna Give You Up (Hani's Analog Bubble Bath)",8:30,track,,Hani
537882,D2,"Never, Never Gonna Give You Up (Nikolas & Sibley Dub)",5:23,track,,Brendon Sibley; Steven Nikolas
177696,A,Never Gonna Fall (Junior's Return To 27th & 10th Anthem),10:23,track,,Junior Vasquez
177696,B1,Never Gonna Fall (Victor Calderone Remix),8:43,track,,Victor Calderone
177696,B2,Never Gonna Fall (Junior's Tribal Beats),6:06,track,,Junior Vasquez
552216,A,I Never Knew (Anthem Vocal),10:29,track,,Hani
552216,B1,I Never Knew (Mixshow),5:17,track,,Hani
552216,B2,I Never Knew (Radio),4:03,track,,Hani
245775,A,"I Wanna Dance With Somebody (Who Loves Me) (12"" Remix)",8:33,track,,Steve Thompson & Michael Barbiero
245775,B1,Moment Of Truth,4:38,track,,
245775,B2,I Wanna Dance With Somebody (Who Loves Me) (Dub Mix),6:48,track,,Steve Thompson & Michael Barbiero
346113,A1,Queen Of The Night (CJ's Master Mix),6:35,track,,CJ Mackintosh
346113,A2,Queen Of The Night (CJ's Single Edit),4:04,track,,CJ Mackintosh
346113,B1,Queen Of The Night (CJ's Instrumental Mix),9:35,track,,CJ Mackintosh
346113,B2,Queen Of The Night (Mackapella Mix),5:21,track,,CJ Mackintosh
346113,B3,Queen Of The Night (Dub Of The Night),5:21,track,,CJ Mackintosh
327208,A1,With Every Beat Of My Heart (Make It Rock Remix),7:04,track,,
327208,A2,With Every Beat Of My Heart (Mental Dub),9:36,track,,
327208,B1,With Every Beat Of My Heart (Palpitashun Remix),7:10,track,,
327208,B2,With Every Beat Of My Heart (Extended Radio Remix),6:33,track,,
741909,1,If I Told You That (Album Version),4:33,track,Clive Davis; Rodney Jerkins; George Michael,
741909,2,Fine (Album Version),3:35,track,Clive Davis; Whitney Houston; Q-Tip; Raphael Saadiq,
741909,3,If I Told You That (Johnny Douglas Mix),4:48,track,Clive Davis; Rodney Jerkins; George Michael,Jon Douglas
741909,4,I'm Your Baby Tonight (Dronez Mix),5:05,track,L.A. & Babyface,"Erick Morillo; Harry ""Choo Choo"" Romero; Jose Nuñez; The Dronez"
1755576,1,Heartbreak Hotel (R.I.P. Radio Edit),3:42,track,,Omar Adimora; Tim Deluxe
1755576,2,Heartbreak Hotel (Undadoggz Radio Edit),3:39,track,,Dave Jones (3); Steve Gurley
1755576,3,Heartbreak Hotel (Album Version),4:38,track,,
1755576,4,Heartbreak Hotel (Undadoggz Club Rub Pt. 1),5:58,track,,Dave Jones (3); Steve Gurley
1361030,1,I Learned From The Best (Radio Edit),3:57,track,David Foster,
1361030,2,I Learned From The Best (HQ² Radio Mix),4:23,track,David Foster,Hex Hector & Mac Quayle
1361030,3,I Learned From The Best (Junior Vasquez Radio Mix),4:58,track,David Foster,Junior Vasquez
1361030,4,I Learned From The Best (HQ² Club Mix),10:35,track,David Foster,Hex Hector & Mac Quayle
1361030,5,I Learned From The Best (Junior Vasquez Club Mix),11:37,track,David Foster,Junior Vasquez
5876820,1,When You Believe,4:35,track,Babyface,
5876820,2,When You Believe (TV Track),4:35,track,Babyface,
5876820,3,I Am Free,3:08,track,Mariah Carey; Walter Afanasieff,
5876820,4,You Were Loved,4:10,track,Babyface,
217536,1,Unpretty (Radio Version),4:08,track,,
217536,2,Unpretty (M. J. Cole Remix) (Vox Up),4:48,track,,MJ Cole
217536,3,"Unpretty (""Don't Look Any Further"" Remix)",4:25,track,,Jonathan Doncker; Mike Lewin
3186890,CD-01,Intro,,track,,
3186890,CD-02,Light Your Ass On Fire,,track,The Neptunes,
3186890,CD-03,Blaze Of Glory,,track,The Neptunes,
3186890,CD-04,It Wasn't Us,,track,The Neptunes,
3186890,CD-05,Frontin',,track,The Neptunes,
3186890,CD-06,Good Girl,,track,The Neptunes,
3186890,CD-07,If,,track,The Neptunes,
3186890,CD-08,Hot,,track,The Neptunes,
3186890,CD-09,It Blows My Mind,,track,The Neptunes,
3186890,CD-10,Half-Steering...,,track,Alex Oana,
3186890,CD-11,Fuck N' Spend,,track,Dana Deathray; The High Speed Scene,
3186890,CD-12,Loser,,track,The Neptunes,
3186890,CD-13,Rock N' Roll,,track,The Neptunes,
3186890,CD-14,The Don Of Dons (Put De Ting Pon Dem),,track,The Neptunes,
3186890,CD-15,Hot Damn,,track,The Neptunes,
3186890,CD-16,Put 'Em Up,,track,The Neptunes,
3186890,CD-17,Pop Shit,,track,The Neptunes,
3186890,CD-18,Popular Thug,,track,The Neptunes,
3186890,DVD-01,The Eighth Planet Short Film,,track,,
3186890,DVD-02,Frontin',,track,,
3186890,DVD-03,Hot Damn,,track,,
3186890,DVD-04,Rock N' Roll,,track,,
70389,,This Side,,heading,,
70389,A1,Where's Your Head At (Extended Mix),5:15,track,,
70389,A2,Where's Your Head At (Stanton Warriors Remix),6:48,track,,Stanton Warriors
70389,A3,Where's Your Head At (Head-A-Pella),3:53,track,,
70389,,Other Side,,heading,,
70389,B1,Where's Your Head At (Sounds Of Da Future Remix),5:18,track,,Sounds Of Da Future
70389,B2,Where's Your Head At (Jaxx Nite Dub),6:08,track,,
86105,1,Rendez-Vu,5:45,track,,
86105,2,Yo-Yo,4:29,track,,
86105,3,Jump N' Shout,4:42,track,,
86105,4,U Can't Stop Me,3:40,track,,
86105,5,Jaxxalude,0:35,track,,
86105,6,Red Alert,4:17,track,,
86105,7,Jazzalude,0:23,track,,
86105,8,Always Be There,6:24,track,,
86105,9,Sneakalude,0:11,track,,
86105,10,Same Old Show,5:55,track,,
86105,11,Bingo Bango,5:58,track,,
86105,12,Gemilude,0:47,track,,
86105,13,Stop 4 Love,4:53,track,,
86105,14,Don't Give Up,5:15,track,,
86105,15,Being With U,3:49,track,,
14267,A1,Romeo (Club Mix),,track,,
14267,A2,Romeo (Acapella),,track,,
14267,B1,Romeo (Beats Mix),,track,,
14267,B2,Romeo (Radio Edit),,track,,
14267,C1,Bongoloid,,track,,
14267,D1,Camberwell Skies (Demo Mix),,track,,
14267,D2,Romeo (Instrumental),,track,,
2424535,1,Sexy Bitch,3:16,track,,
2424535,2,Gettin' Over You,3:05,track,,
2424535,3,Memories,3:31,track,,
2424535,4,On The Dancefloor,3:46,track,,
2424535,5,When Love Takes Over,3:11,track,,
2424535,6,Choose,3:58,track,,
2424535,7,Revolver (One Love Version),3:19,track,,
2424535,8,Missing You,3:06,track,,
2424535,9,One Love,4:01,track,,
2424535,10,It's The Way You Love Me,4:13,track,,
2424535,11,Love Is Gone (Remix Radio Edit),3:23,track,,Frédéric Riesterer; Joachim Garraud
2424535,12,Acapella,4:12,track,,
2424535,13,I Gotta Feeling (FMIF Remix Edit),3:54,track,,
2424535,14,Sound Of Letting Go,3:47,track,Tocadisco,
2424535,15,I Wanna Go Crazy,3:23,track,,
80084,1,Red Alert (Jaxx Radio Mix),3:38,track,,
80084,2,Razocaine,8:27,track,,
80084,3,Red Alert (Jaxx Nitedub),6:20,track,,
80084,4,Red Alert (Jaxx Club Mix),6:23,track,,
80084,5,Red Alert (Eric Morillo + Harry Romero Dub),6:41,track,,"Erick Morillo; Harry ""Choo Choo"" Romero"
80084,6,Red Alert (Steve Gurley Mix),5:33,track,,Steve Gurley
1897159,A,A Little Bit More (Hurley's Radio Edit),4:05,track,,"Larry Sturm; Steve ""Silk"" Hurley"
1897159,B,A Little Bit More (Joey's Radio Edit),3:47,track,,Dave Lee
1004030,A1,Never Dance (Lenny Bertoldo's Club Mix),8:31,track,,Lenny Bertoldo
1004030,A2,Never Dance (Lenny's X Mix),8:30,track,,Lenny Bertoldo
1004030,B1,Never Dance (D'Ambrosio Classic Mix),7:23,track,,Bobby D'Ambrosio
1004030,B2,Never Dance (Bobby's Hectic Dub),7:55,track,,Bobby D'Ambrosio
1004030,C1,Something To Believe In (Fitch Brothers Club Mix),8:40,track,,The Fitch Brothers
1004030,C2,Something To Believe In (Fitch Brothers Radio Edit),4:09,track,,The Fitch Brothers
1004030,D1,Something To Believe In (P.Q.M. Amped Up Mix),6:03,track,,Prince Quick Mix
1004030,D2,Something To Believe In (P.Q.M. Deep Head Mix),6:06,track,,Prince Quick Mix
838493,A1,Killing Me Softly With His Song (Reborn Club Vox),7:44,track,,Jonathan Peters; Soul Solution
838493,A2,Killing Me Softly With His Song (Bonus Beats),2:48,track,,Jonathan Peters; Soul Solution
838493,A3,Killing Me Softly With His Song (Radio Edit),3:26,track,,Jonathan Peters; Soul Solution
838493,B1,Killing Me Softly With His Song (Dub #1),5:24,track,,Jonathan Peters; Soul Solution
838493,B2,Killing Me Softly With His Song (Dub #2),6:48,track,,Jonathan Peters; Soul Solution
398941,A,This Time I Know It's For Real (Extended Remix),7:21,track,,
398941,B1,If It Makes You Feel Good (LP Version),3:45,track,,
398941,B2,This Time I Know It's For Real (Instrumental),3:34,track,,
25663057,A1,Showing Out (Get Fresh At The Weekend) (Vocal / Edit),4:51,track,,
25663057,A2,Showing Out (Get Fresh At The Weekend) (Vocal),7:15,track,,
25663057,B,System (Vocal / Garage Mix),9:00,track,,
244650,1,The Boy Is Mine (Album Version),4:54,track,,
244650,2,The Boy Is Mine (Club Mix),7:42,track,,
244650,3,The Boy Is Mine (Radio With Intro),4:02,track,,
244650,4,The Boy Is Mine (Album Instrumental),4:54,track,,
244650,5,The Boy Is Mine (A Cappella),4:30,track,,
1915772,1,Surrender (Mike Rizzo Global Club Mix),8:45,track,,Mike Rizzo
1915772,2,Surrender (Ford's Club Mix),7:44,track,,Ford The Trance Commander
1915772,3,Surrender (Nick Fierce's Polarbabies Club Mix),8:04,track,,Joey Ragona; Nick Fiorucci
1915772,4,Surrender (Franck Amoros Chillout Mix),5:04,track,,Franck Amoros
1915772,5,Surrender (Lenny B. Club Mix),8:34,track,,Lenny Bertoldo
1915772,6,Surrender (Eric Kupper Extended Mix),5:52,track,,Eric Kupper
1915772,7,Surrender (Mike Rizzo Global Dub),5:44,track,,Mike Rizzo
1040790,1,Full Moon (Radio Edit),3:32,track,,
1040790,2,Full Moon (Cutfather & Joe Remix),3:54,track,,Cutfather & Joe
1040790,3,Full Moon (Ernie Lake Radio Edit),3:37,track,,Ernie Lake
1040790,4,Die Without You,3:38,track,,
1040790,5,What About Us (Simon Vegas Remix),3:37,track,,Simon Vegas
4359306,1,It's No Secret Anymore,3:26,track,,
4359306,2,You Never Remind Me,3:15,track,,
4359306,3,Romancin' The Blues,3:57,track,,
4359306,4,Havana,4:02,track,,
4359306,5,Why Do People Fall In Love?,3:40,track,,
4359306,6,I Guess I Love You,3:36,track,,
